Episode Number,Reward Sum,Running Reward
871,-21.0,-20.332614278357944
872,-20.0,-20.329288135574362
873,-21.0,-20.33599525421862
874,-18.0,-20.312635301676433
875,-21.0,-20.31950894865967
876,-20.0,-20.31631385917307
877,-21.0,-20.323150720581342
878,-20.0,-20.319919213375528
879,-20.0,-20.31672002124177
880,-21.0,-20.323552821029352
881,-20.0,-20.32031729281906
882,-20.0,-20.317114119890867
883,-21.0,-20.32394297869196
884,-21.0,-20.330703548905042
885,-21.0,-20.337396513415992
886,-20.0,-20.334022548281833
887,-21.0,-20.340682322799015
888,-21.0,-20.347275499571026
889,-20.0,-20.343802744575314
890,-21.0,-20.350364717129562
891,-21.0,-20.356861069958267
892,-19.0,-20.343292459258684
893,-18.0,-20.319859534666097
894,-21.0,-20.32666093931944
895,-21.0,-20.333394329926247
896,-21.0,-20.340060386626984
897,-20.0,-20.336659782760712
898,-20.0,-20.333293184933105
899,-20.0,-20.329960253083772
900,-21.0,-20.336660650552936
901,-21.0,-20.343294044047408
902,-21.0,-20.349861103606933
903,-21.0,-20.356362492570863
904,-21.0,-20.362798867645154
905,-21.0,-20.369170878968703
906,-20.0,-20.365479170179015
907,-21.0,-20.371824378477225
908,-21.0,-20.37810613469245
909,-21.0,-20.38432507334553
910,-21.0,-20.390481822612074
911,-20.0,-20.386577004385952
912,-21.0,-20.392711234342094
913,-20.0,-20.388784121998672
914,-20.0,-20.384896280778683
915,-20.0,-20.381047317970896
916,-20.0,-20.377236844791188
917,-20.0,-20.373464476343276
918,-19.0,-20.359729831579845
919,-21.0,-20.366132533264047
920,-21.0,-20.372471207931408
921,-20.0,-20.368746495852093
922,-21.0,-20.375059030893574
923,-17.0,-20.34130844058464
924,-21.0,-20.347895356178796
925,-18.0,-20.324416402617008
926,-21.0,-20.331172238590838
927,-20.0,-20.32786051620493
928,-19.0,-20.31458191104288
929,-21.0,-20.32143609193245
930,-18.0,-20.298221731013125
931,-21.0,-20.305239513702993
932,-20.0,-20.302187118565964
933,-20.0,-20.299165247380305
934,-21.0,-20.306173594906504
935,-21.0,-20.313111858957438
936,-20.0,-20.309980740367862
937,-20.0,-20.306880932964184
938,-21.0,-20.31381212363454
939,-21.0,-20.320674002398196
940,-21.0,-20.327467262374213
941,-21.0,-20.334192589750472
942,-21.0,-20.34085066385297
943,-21.0,-20.347442157214438
944,-20.0,-20.34396773564229
945,-20.0,-20.340528058285866
946,-21.0,-20.347122777703007
947,-21.0,-20.353651549925978
948,-21.0,-20.36011503442672
949,-20.0,-20.356513884082453
950,-20.0,-20.352948745241626
951,-19.0,-20.33941925778921
952,-21.0,-20.346025065211318
953,-19.0,-20.332564814559206
954,-19.0,-20.319239166413613
955,-20.0,-20.316046774749477
956,-21.0,-20.322886307001983
957,-20.0,-20.319657443931963
958,-20.0,-20.31646086949264
959,-21.0,-20.323296260797715
960,-21.0,-20.33006329818974
961,-21.0,-20.336762665207843
962,-21.0,-20.343395038555766
963,-21.0,-20.349961088170208
964,-18.0,-20.326461477288504
965,-21.0,-20.33319686251562
966,-20.0,-20.329864893890463
967,-20.0,-20.326566244951557
968,-20.0,-20.32330058250204
969,-21.0,-20.33006757667702
970,-21.0,-20.336766900910252
971,-21.0,-20.34339923190115
972,-21.0,-20.349965239582136
973,-19.0,-20.336465587186318
974,-18.0,-20.313100931314455
975,-21.0,-20.319969922001313
976,-21.0,-20.3267702227813
977,-21.0,-20.333502520553488
978,-21.0,-20.340167495347952
979,-20.0,-20.336765820394472
980,-21.0,-20.343398162190528
981,-20.0,-20.33996418056862
982,-21.0,-20.346564538762937
983,-21.0,-20.353098893375307
984,-21.0,-20.359567904441555
985,-21.0,-20.36597222539714
986,-21.0,-20.37231250314317
987,-21.0,-20.37858937811174
988,-21.0,-20.384803484330625
989,-21.0,-20.39095544948732
990,-20.0,-20.387045894992443
991,-21.0,-20.39317543604252
992,-21.0,-20.399243681682094
993,-20.0,-20.39525124486527
994,-21.0,-20.40129873241662
995,-20.0,-20.397285745092454
996,-19.0,-20.38331288764153
997,-21.0,-20.389479758765116
998,-19.0,-20.375584961177466
999,-18.0,-20.351829111565692
1000,-21.0,-20.358310820450036
1001,-21.0,-20.364727712245536
1002,-21.0,-20.37108043512308
1003,-20.0,-20.367369630771847
1004,-20.0,-20.36369593446413
1005,-20.0,-20.360058975119486
1006,-19.0,-20.346458385368294
1007,-21.0,-20.35299380151461
1008,-20.0,-20.349463863499462
1009,-19.0,-20.335969224864467
1010,-20.0,-20.332609532615823
1011,-21.0,-20.339283437289666
1012,-20.0,-20.33589060291677
1013,-21.0,-20.3425316968876
1014,-20.0,-20.339106379918725
1015,-21.0,-20.345715316119538
1016,-21.0,-20.352258162958343
1017,-20.0,-20.348735581328757
1018,-20.0,-20.34524822551547
1019,-19.0,-20.331795743260315
1020,-19.0,-20.318477785827714
1021,-20.0,-20.315293007969437
1022,-21.0,-20.322140077889742
1023,-19.0,-20.308918677110846
1024,-20.0,-20.305829490339736
1025,-20.0,-20.30277119543634
1026,-21.0,-20.309743483481977
1027,-19.0,-20.29664604864716
1028,-21.0,-20.303679588160687
1029,-21.0,-20.31064279227908
1030,-19.0,-20.29753636435629
1031,-21.0,-20.304561000712727
1032,-21.0,-20.3115153907056
1033,-20.0,-20.308400236798544
1034,-21.0,-20.315316234430558
1035,-20.0,-20.31216307208625
1036,-20.0,-20.309041441365387
1037,-18.0,-20.285951026951732
1038,-20.0,-20.283091516682212
1039,-21.0,-20.290260601515392
1040,-20.0,-20.287357995500237
1041,-21.0,-20.294484415545234
1042,-21.0,-20.30153957138978
1043,-21.0,-20.308524175675885
1044,-20.0,-20.305438933919124
1045,-19.0,-20.292384544579935
1046,-21.0,-20.299460699134137
1047,-21.0,-20.306466092142795
1048,-20.0,-20.303401431221367
1049,-21.0,-20.310367416909155
1050,-20.0,-20.307263742740062
1051,-19.0,-20.294191105312663
1052,-21.0,-20.301249194259537
1053,-21.0,-20.308236702316943
1054,-20.0,-20.30515433529377
1055,-21.0,-20.312102791940834
1056,-21.0,-20.318981764021427
1057,-21.0,-20.325791946381212
1058,-21.0,-20.3325340269174
1059,-21.0,-20.339208686648227
1060,-21.0,-20.345816599781745
1061,-20.0,-20.342358433783925
1062,-21.0,-20.348934849446085
1063,-20.0,-20.345445500951623
1064,-21.0,-20.351991045942107
1065,-21.0,-20.358471135482688
1066,-20.0,-20.35488642412786
1067,-21.0,-20.361337559886582
1068,-21.0,-20.367724184287717
1069,-18.0,-20.344046942444837
1070,-19.0,-20.33060647302039
1071,-20.0,-20.327300408290185
1072,-20.0,-20.324027404207282
1073,-19.0,-20.31078713016521
1074,-18.0,-20.28767925886356
1075,-20.0,-20.284802466274922
1076,-20.0,-20.28195444161217
1077,-21.0,-20.28913489719605
1078,-19.0,-20.27624354822409
1079,-21.0,-20.28348111274185
1080,-20.0,-20.280646301614432
1081,-20.0,-20.277839838598286
1082,-19.0,-20.265061440212303
1083,-21.0,-20.27241082581018
1084,-21.0,-20.279686717552078
1085,-21.0,-20.286889850376557
1086,-21.0,-20.294020951872792
1087,-17.0,-20.261080742354064
1088,-21.0,-20.268469934930526
1089,-20.0,-20.26578523558122
1090,-19.0,-20.253127383225408
1091,-21.0,-20.260596109393155
1092,-21.0,-20.267990148299223
1093,-21.0,-20.275310246816233
1094,-20.0,-20.27255714434807
1095,-21.0,-20.27983157290459
1096,-21.0,-20.287033257175544
1097,-21.0,-20.29416292460379
1098,-20.0,-20.29122129535775
1099,-21.0,-20.298309082404174
1100,-21.0,-20.305325991580133
1101,-20.0,-20.30227273166433
1102,-21.0,-20.30925000434769
1103,-21.0,-20.31615750430421
1104,-19.0,-20.30299592926117
1105,-21.0,-20.30996596996856
1106,-18.0,-20.286866310268874
1107,-21.0,-20.293997647166186
1108,-20.0,-20.291057670694524
1109,-21.0,-20.29814709398758
1110,-20.0,-20.295165623047705
1111,-21.0,-20.302213966817227
1112,-21.0,-20.309191827149057
1113,-19.0,-20.29609990887757
1114,-20.0,-20.29313890978879
1115,-21.0,-20.300207520690904
1116,-21.0,-20.307205445483994
1117,-18.0,-20.284133391029155
1118,-21.0,-20.291292057118863
1119,-21.0,-20.298379136547673
1120,-20.0,-20.295395345182197
1121,-21.0,-20.302441391730376
1122,-20.0,-20.29941697781307
1123,-21.0,-20.30642280803494
1124,-21.0,-20.313358579954592
1125,-21.0,-20.320224994155048
1126,-20.0,-20.317022744213496
1127,-21.0,-20.32385251677136
1128,-21.0,-20.33061399160365
1129,-21.0,-20.337307851687612
1130,-21.0,-20.343934773170737
1131,-19.0,-20.330495425439032
1132,-21.0,-20.33719047118464
1133,-21.0,-20.343818566472795
1134,-21.0,-20.35038038080807
1135,-20.0,-20.34687657699999
1136,-21.0,-20.35340781122999
1137,-21.0,-20.359873733117688
1138,-21.0,-20.36627499578651
1139,-20.0,-20.362612245828647
1140,-20.0,-20.35898612337036
1141,-18.0,-20.33539626213666
1142,-20.0,-20.33204229951529
1143,-21.0,-20.33872187652014
1144,-21.0,-20.34533465775494
1145,-21.0,-20.35188131117739
1146,-21.0,-20.358362498065617
1147,-20.0,-20.35477887308496
1148,-20.0,-20.35123108435411
1149,-21.0,-20.35771877351057
1150,-20.0,-20.354141585775462
1151,-21.0,-20.36060016991771
1152,-19.0,-20.346994168218533
1153,-18.0,-20.323524226536346
1154,-20.0,-20.32028898427098
1155,-21.0,-20.32708609442827
1156,-20.0,-20.323815233483987
1157,-21.0,-20.330577081149148
1158,-21.0,-20.337271310337655
1159,-20.0,-20.333898597234278
1160,-20.0,-20.330559611261933
1161,-21.0,-20.337254015149313
1162,-21.0,-20.34388147499782
1163,-21.0,-20.35044266024784
1164,-19.0,-20.336938233645363
1165,-17.0,-20.30356885130891
1166,-19.0,-20.29053316279582
1167,-17.0,-20.257627831167863
1168,-20.0,-20.255051552856184
1169,-21.0,-20.262501037327624
1170,-21.0,-20.26987602695435
1171,-21.0,-20.277177266684806
1172,-20.0,-20.274405494017955
1173,-21.0,-20.281661439077777
1174,-19.0,-20.268844824687
1175,-21.0,-20.27615637644013
1176,-21.0,-20.28339481267573
1177,-21.0,-20.290560864548976
1178,-20.0,-20.287655255903484
1179,-21.0,-20.29477870334445
1180,-20.0,-20.291830916311003
1181,-20.0,-20.288912607147893
1182,-21.0,-20.296023481076414
1183,-21.0,-20.30306324626565
1184,-21.0,-20.310032613802996
1185,-20.0,-20.306932287664964
1186,-21.0,-20.313862964788314
1187,-19.0,-20.30072433514043
1188,-20.0,-20.297717091789025
1189,-21.0,-20.304739920871135
1190,-21.0,-20.311692521662426
1191,-20.0,-20.308575596445802
1192,-21.0,-20.315489840481344
1193,-21.0,-20.32233494207653
1194,-20.0,-20.319111592655766
1195,-20.0,-20.315920476729207
1196,-21.0,-20.322761271961916
1197,-20.0,-20.319533659242296
1198,-18.0,-20.296338322649873
1199,-20.0,-20.293374939423373
1200,-21.0,-20.30044119002914
1201,-21.0,-20.30743677812885
1202,-18.0,-20.284362410347562
1203,-19.0,-20.271518786244087
1204,-19.0,-20.258803598381647
1205,-20.0,-20.25621556239783
1206,-21.0,-20.26365340677385
1207,-19.0,-20.251016872706114
1208,-21.0,-20.25850670397905
1209,-18.0,-20.23592163693926
1210,-20.0,-20.233562420569868
1211,-20.0,-20.23122679636417
1212,-20.0,-20.228914528400527
1213,-21.0,-20.23662538311652
1214,-20.0,-20.234259129285356
1215,-21.0,-20.241916537992502
1216,-19.0,-20.229497372612578
1217,-21.0,-20.237202398886453
1218,-20.0,-20.234830374897587
1219,-21.0,-20.24248207114861
1220,-21.0,-20.250057250437127
1221,-21.0,-20.257556677932758
1222,-20.0,-20.25498111115343
1223,-20.0,-20.252431300041895
1224,-20.0,-20.249906987041474
1225,-21.0,-20.257407917171058
1226,-20.0,-20.254833837999346
1227,-20.0,-20.25228549961935
1228,-21.0,-20.25976264462316
1229,-20.0,-20.257165018176927
1230,-18.0,-20.234593367995156
1231,-21.0,-20.242247434315207
1232,-20.0,-20.239824959972054
1233,-21.0,-20.247426710372334
1234,-21.0,-20.25495244326861
1235,-21.0,-20.262402918835924
1236,-20.0,-20.259778889647563
1237,-21.0,-20.26718110075109
1238,-20.0,-20.264509289743575
1239,-21.0,-20.27186419684614
1240,-21.0,-20.279145554877676
1241,-19.0,-20.2663540993289
1242,-18.0,-20.24369055833561
1243,-21.0,-20.251253652752258
1244,-21.0,-20.258741116224737
1245,-21.0,-20.26615370506249
1246,-20.0,-20.263492168011865
1247,-19.0,-20.250857246331748
1248,-20.0,-20.248348673868428
1249,-21.0,-20.255865187129743
1250,-19.0,-20.243306535258448
1251,-20.0,-20.240873469905864
1252,-21.0,-20.248464735206806
1253,-21.0,-20.255980087854738
1254,-21.0,-20.263420286976192
1255,-21.0,-20.27078608410643
1256,-21.0,-20.278078223265364
1257,-21.0,-20.28529744103271
1258,-21.0,-20.292444466622385
1259,-19.0,-20.279520021956163
1260,-20.0,-20.2767248217366
1261,-21.0,-20.283957573519235
1262,-21.0,-20.291117997784042
1263,-21.0,-20.298206817806204
1264,-21.0,-20.30522474962814
1265,-20.0,-20.30217250213186
1266,-19.0,-20.289150777110542
1267,-21.0,-20.296259269339437
1268,-20.0,-20.29329667664604
1269,-20.0,-20.29036370987958
1270,-21.0,-20.297460072780783
1271,-21.0,-20.304485472052978
1272,-21.0,-20.311440617332448
1273,-21.0,-20.318326211159125
1274,-21.0,-20.325142949047535
1275,-21.0,-20.33189151955706
1276,-20.0,-20.32857260436149
1277,-21.0,-20.335286878317877
1278,-21.0,-20.3419340095347
1279,-21.0,-20.348514669439353
1280,-19.0,-20.33502952274496
1281,-21.0,-20.341679227517513
1282,-20.0,-20.33826243524234
1283,-19.0,-20.324879810889914
1284,-21.0,-20.331631012781017
1285,-19.0,-20.318314702653208
1286,-21.0,-20.325131555626676
1287,-21.0,-20.33188024007041
1288,-20.0,-20.328561437669705
1289,-21.0,-20.33527582329301
1290,-21.0,-20.34192306506008
1291,-21.0,-20.34850383440948
1292,-21.0,-20.355018796065387
1293,-21.0,-20.361468608104733
1294,-21.0,-20.367853922023688
1295,-21.0,-20.37417538280345
1296,-20.0,-20.370433628975416
1297,-21.0,-20.376729292685663
1298,-21.0,-20.38296199975881
1299,-20.0,-20.37913237976122
1300,-20.0,-20.375341055963606
1301,-20.0,-20.37158764540397
1302,-21.0,-20.37787176894993
1303,-21.0,-20.384093051260432
1304,-21.0,-20.390252120747828
1305,-20.0,-20.38634959954035
1306,-21.0,-20.392486103544947
1307,-20.0,-20.388561242509496
1308,-21.0,-20.394675630084404
1309,-19.0,-20.38072887378356
1310,-21.0,-20.386921585045727
1311,-19.0,-20.37305236919527
1312,-20.0,-20.36932184550332
1313,-20.0,-20.365628627048284
1314,-20.0,-20.3619723407778
1315,-21.0,-20.36835261737002
1316,-21.0,-20.37466909119632
1317,-21.0,-20.38092240028436
1318,-21.0,-20.387113176281517
1319,-21.0,-20.3932420445187
1320,-21.0,-20.399309624073513
1321,-20.0,-20.395316527832776
1322,-21.0,-20.40136336255445
1323,-21.0,-20.407349728928907
1324,-21.0,-20.413276231639617
1325,-21.0,-20.41914346932322
1326,-19.0,-20.40495203462999
1327,-21.0,-20.41090251428369
1328,-21.0,-20.416793489140854
1329,-20.0,-20.412625554249445
1330,-21.0,-20.41849929870695
1331,-20.0,-20.41431430571988
1332,-21.0,-20.420171162662683
1333,-21.0,-20.425969451036057
1334,-21.0,-20.431709756525695
1335,-21.0,-20.437392658960437
1336,-21.0,-20.443018732370835
1337,-21.0,-20.448588545047127
1338,-20.0,-20.444102659596656
1339,-21.0,-20.44966163300069
1340,-19.0,-20.435165016670684
1341,-21.0,-20.440813366503978
1342,-21.0,-20.446405232838938
1343,-21.0,-20.45194118051055
1344,-19.0,-20.437421768705445
1345,-21.0,-20.44304755101839
1346,-19.0,-20.42861707550821
1347,-21.0,-20.43433090475313
1348,-21.0,-20.4399875957056
1349,-21.0,-20.445587719748545
1350,-20.0,-20.44113184255106
1351,-20.0,-20.436720524125548
1352,-21.0,-20.442353318884294
1353,-20.0,-20.43792978569545
1354,-21.0,-20.443550487838493
1355,-20.0,-20.439114982960106
1356,-20.0,-20.434723833130505
1357,-21.0,-20.4403765947992
1358,-20.0,-20.43597282885121
1359,-19.0,-20.4216131005627
1360,-19.0,-20.407396969557073
1361,-21.0,-20.413322999861503
1362,-21.0,-20.41918976986289
1363,-21.0,-20.424997872164262
1364,-21.0,-20.43074789344262
1365,-21.0,-20.436440414508194
1366,-20.0,-20.43207601036311
1367,-20.0,-20.42775525025948
1368,-21.0,-20.433477697756885
1369,-20.0,-20.429142920779316
1370,-21.0,-20.434851491571525
1371,-21.0,-20.44050297665581
1372,-21.0,-20.446097946889253
1373,-21.0,-20.451636967420363
1374,-21.0,-20.45712059774616
1375,-20.0,-20.4525493917687
1376,-21.0,-20.458023897851014
1377,-21.0,-20.463443658872503
1378,-21.0,-20.468809222283777
1379,-19.0,-20.45412113006094
1380,-20.0,-20.44957991876033
1381,-21.0,-20.455084119572728
1382,-21.0,-20.460533278377003
1383,-21.0,-20.465927945593233
1384,-21.0,-20.471268666137302
1385,-21.0,-20.47655597947593
1386,-21.0,-20.48179041968117
1387,-21.0,-20.48697251548436
1388,-21.0,-20.49210279032952
1389,-21.0,-20.497181762426223
1390,-21.0,-20.50220994480196
1391,-21.0,-20.507187845353943
1392,-19.0,-20.492115966900403
1393,-21.0,-20.4971948072314
1394,-21.0,-20.502222859159087
1395,-21.0,-20.507200630567496
1396,-21.0,-20.512128624261823
1397,-20.0,-20.507007338019204
1398,-19.0,-20.491937264639013
1399,-21.0,-20.497017891992623
1400,-21.0,-20.5020477130727
1401,-20.0,-20.49702723594197
1402,-20.0,-20.49205696358255
1403,-21.0,-20.497136393946725
1404,-21.0,-20.50216503000726
1405,-21.0,-20.507143379707188
1406,-20.0,-20.502071945910114
1407,-21.0,-20.507051226451015
1408,-21.0,-20.511980714186507
1409,-21.0,-20.51686090704464
1410,-19.0,-20.501692297974195
1411,-21.0,-20.506675374994455
1412,-21.0,-20.51160862124451
1413,-18.0,-20.486492535032063
1414,-21.0,-20.491627609681743
1415,-19.0,-20.476711333584927
1416,-21.0,-20.48194422024908
1417,-19.0,-20.46712477804659
1418,-21.0,-20.472453530266122
1419,-18.0,-20.447728994963462
1420,-21.0,-20.453251705013827
1421,-20.0,-20.448719187963686
1422,-21.0,-20.45423199608405
1423,-20.0,-20.44968967612321
1424,-20.0,-20.445192779361978
1425,-21.0,-20.45074085156836
1426,-21.0,-20.456233443052675
1427,-20.0,-20.451671108622147
1428,-19.0,-20.437154397535927
1429,-21.0,-20.44278285356057
1430,-21.0,-20.448355025024963
1431,-19.0,-20.433871474774715
1432,-21.0,-20.439532760026967
1433,-19.0,-20.4251374324267
1434,-21.0,-20.43088605810243
1435,-21.0,-20.436577197521405
1436,-21.0,-20.44221142554619
1437,-21.0,-20.44778931129073
1438,-21.0,-20.453311418177822
1439,-21.0,-20.458778303996045
1440,-21.0,-20.464190520956084
1441,-21.0,-20.469548615746525
1442,-19.0,-20.45485312958906
1443,-21.0,-20.46030459829317
1444,-21.0,-20.46570155231024
1445,-21.0,-20.471044536787137
1446,-21.0,-20.476334091419265
1447,-21.0,-20.48157075050507
1448,-19.0,-20.46675504300002
1449,-21.0,-20.472087492570022
1450,-21.0,-20.47736661764432
1451,-21.0,-20.48259295146788
1452,-21.0,-20.4877670219532
1453,-21.0,-20.49288935173367
1454,-21.0,-20.497960458216333
1455,-21.0,-20.50298085363417
1456,-21.0,-20.50795104509783
1457,-21.0,-20.51287153464685
1458,-21.0,-20.517742819300384
1459,-20.0,-20.51256539110738
1460,-21.0,-20.517439737196305
1461,-21.0,-20.522265339824344
1462,-20.0,-20.517042686426098
1463,-21.0,-20.52187225956184
1464,-19.0,-20.506653536966223
1465,-21.0,-20.51158700159656
1466,-20.0,-20.506471131580593
1467,-21.0,-20.511406420264787
1468,-20.0,-20.50629235606214
1469,-20.0,-20.501229432501518
1470,-21.0,-20.506217138176503
1471,-20.0,-20.501154966794736
1472,-20.0,-20.496143417126788
1473,-21.0,-20.501181982955522
1474,-21.0,-20.50617016312597
1475,-21.0,-20.51110846149471
1476,-20.0,-20.505997376879762
1477,-21.0,-20.510937403110965
1478,-21.0,-20.515828029079856
1479,-18.0,-20.490669748789056
1480,-21.0,-20.495763051301168
1481,-17.0,-20.46080542078816
1482,-20.0,-20.456197366580277
1483,-21.0,-20.461635392914474
1484,-20.0,-20.45701903898533
1485,-20.0,-20.452448848595477
1486,-20.0,-20.44792436010952
1487,-21.0,-20.453445116508426
1488,-19.0,-20.438910665343343
1489,-21.0,-20.44452155868991
1490,-21.0,-20.45007634310301
1491,-21.0,-20.45557557967198
1492,-20.0,-20.45101982387526
1493,-21.0,-20.456509625636507
1494,-21.0,-20.46194452938014
1495,-20.0,-20.45732508408634
1496,-19.0,-20.442751833245477
1497,-21.0,-20.448324314913023
1498,-21.0,-20.453841071763893
1499,-21.0,-20.459302661046255
1500,-21.0,-20.464709634435792
1501,-19.0,-20.450062538091434
1502,-21.0,-20.455561912710518
1503,-21.0,-20.461006293583413
1504,-21.0,-20.46639623064758
1505,-21.0,-20.471732268341103
1506,-20.0,-20.46701494565769
1507,-20.0,-20.462344796201112
1508,-21.0,-20.467721348239102
1509,-19.0,-20.453044134756713
1510,-20.0,-20.448513693409144
1511,-17.0,-20.414028556475053
1512,-20.0,-20.4098882709103
1513,-21.0,-20.415789388201198
1514,-20.0,-20.411631494319185
1515,-21.0,-20.417515179375993
1516,-21.0,-20.423340027582235
1517,-21.0,-20.429106627306414
1518,-20.0,-20.42481556103335
1519,-20.0,-20.420567405423014
1520,-21.0,-20.426361731368786
1521,-21.0,-20.432098114055098
1522,-21.0,-20.437777132914547
1523,-20.0,-20.4333993615854
1524,-20.0,-20.429065367969546
1525,-20.0,-20.42477471428985
1526,-20.0,-20.42052696714695
1527,-21.0,-20.426321697475483
1528,-21.0,-20.43205848050073
1529,-20.0,-20.42773789569572
1530,-21.0,-20.433460516738766
1531,-21.0,-20.439125911571377
1532,-19.0,-20.424734652455665
1533,-21.0,-20.43048730593111
1534,-21.0,-20.4361824328718
1535,-21.0,-20.441820608543082
1536,-20.0,-20.43740240245765
1537,-21.0,-20.443028378433073
1538,-18.0,-20.418598094648743
1539,-21.0,-20.424412113702257
1540,-21.0,-20.430167992565234
1541,-21.0,-20.435866312639583
1542,-20.0,-20.431507649513186
1543,-21.0,-20.437192573018056
1544,-20.0,-20.432820647287873
1545,-21.0,-20.438492440814994
1546,-21.0,-20.444107516406845
1547,-21.0,-20.449666441242776
1548,-20.0,-20.445169776830348
1549,-21.0,-20.450718079062046
1550,-21.0,-20.456210898271426
1551,-20.0,-20.45164878928871
1552,-20.0,-20.447132301395822
1553,-20.0,-20.442660978381863
1554,-21.0,-20.448234368598044
1555,-21.0,-20.453752024912063
1556,-21.0,-20.459214504662942
1557,-21.0,-20.464622359616314
1558,-21.0,-20.46997613602015
1559,-20.0,-20.465276374659947
1560,-21.0,-20.470623610913346
1561,-21.0,-20.475917374804215
1562,-21.0,-20.481158201056175
1563,-21.0,-20.486346619045612
1564,-19.0,-20.471483152855157
1565,-19.0,-20.456768321326606
1566,-21.0,-20.46220063811334
1567,-20.0,-20.457578631732208
1568,-21.0,-20.463002845414888
1569,-21.0,-20.46837281696074
1570,-21.0,-20.473689088791133
1571,-21.0,-20.478952197903222
1572,-21.0,-20.48416267592419
1573,-20.0,-20.479321049164945
1574,-19.0,-20.464527838673295
1575,-21.0,-20.469882560286564
1576,-21.0,-20.4751837346837
1577,-20.0,-20.470431897336862
1578,-21.0,-20.475727578363493
1579,-19.0,-20.46097030257986
1580,-21.0,-20.46636059955406
1581,-21.0,-20.47169699355852
1582,-21.0,-20.476980023622936
1583,-21.0,-20.48221022338671
1584,-21.0,-20.487388121152843
1585,-21.0,-20.492514239941315
1586,-21.0,-20.4975890975419
1587,-21.0,-20.502613206566483
1588,-20.0,-20.497587074500817
1589,-20.0,-20.492611203755807
1590,-21.0,-20.49768509171825
1591,-21.0,-20.502708240801066
1592,-21.0,-20.507681158393055
1593,-20.0,-20.502604346809125
1594,-20.0,-20.497578303341033
1595,-20.0,-20.49260252030762
1596,-20.0,-20.487676495104544
1597,-20.0,-20.4827997301535
1598,-20.0,-20.477971732851962
1599,-20.0,-20.47319201552344
1600,-20.0,-20.468460095368204
1601,-19.0,-20.453775494414522
1602,-21.0,-20.459237739470378
1603,-20.0,-20.454645362075674
1604,-21.0,-20.460098908454917
1605,-20.0,-20.455497919370366
1606,-21.0,-20.46094294017666
1607,-21.0,-20.466333510774895
1608,-18.0,-20.441670175667145
1609,-20.0,-20.437253473910474
1610,-18.0,-20.41288093917137
1611,-19.0,-20.398752129779655
1612,-21.0,-20.40476460848186
1613,-21.0,-20.41071696239704
1614,-18.0,-20.38660979277307
1615,-21.0,-20.39274369484534
1616,-21.0,-20.398816257896886
1617,-20.0,-20.394828095317916
1618,-21.0,-20.40087981436474
1619,-21.0,-20.406871016221093
1620,-20.0,-20.40280230605888
1621,-21.0,-20.408774282998294
1622,-21.0,-20.41468654016831
1623,-21.0,-20.42053967476663
1624,-20.0,-20.41633427801896
1625,-21.0,-20.42217093523877
1626,-20.0,-20.41794922588638
1627,-21.0,-20.42376973362752
1628,-21.0,-20.429532036291246
1629,-19.0,-20.415236715928334
1630,-21.0,-20.42108434876905
1631,-20.0,-20.41687350528136
1632,-21.0,-20.422704770228545
1633,-21.0,-20.42847772252626
1634,-20.0,-20.424192945300998
1635,-20.0,-20.41995101584799
1636,-21.0,-20.425751505689508
1637,-21.0,-20.431493990632614
1638,-21.0,-20.43717905072629
1639,-21.0,-20.442807260219027
1640,-21.0,-20.448379187616837
1641,-20.0,-20.443895395740668
1642,-21.0,-20.449456441783262
1643,-20.0,-20.44496187736543
1644,-20.0,-20.440512258591774
1645,-20.0,-20.436107136005855
1646,-21.0,-20.4417460646458
1647,-21.0,-20.447328603999342
1648,-21.0,-20.452855317959347
1649,-20.0,-20.448326764779754
1650,-20.0,-20.443843497131954
1651,-20.0,-20.439405062160635
1652,-21.0,-20.44501101153903
1653,-21.0,-20.45056090142364
1654,-21.0,-20.456055292409403
1655,-20.0,-20.45149473948531
1656,-20.0,-20.446979792090456
1657,-20.0,-20.44250999416955
1658,-20.0,-20.438084894227856
1659,-20.0,-20.433704045285577
1660,-19.0,-20.419367004832722
1661,-21.0,-20.425173334784397
1662,-21.0,-20.430921601436552
1663,-20.0,-20.426612385422185
1664,-20.0,-20.422346261567963
1665,-19.0,-20.408122798952284
1666,-19.0,-20.394041570962763
1667,-21.0,-20.400101155253136
1668,-21.0,-20.406100143700606
1669,-21.0,-20.412039142263602
1670,-21.0,-20.417918750840965
1671,-21.0,-20.423739563332557
1672,-20.0,-20.419502167699232
1673,-20.0,-20.41530714602224
1674,-20.0,-20.411154074562017
1675,-21.0,-20.417042533816396
1676,-20.0,-20.412872108478233
1677,-21.0,-20.41874338739345
1678,-20.0,-20.414555953519518
1679,-20.0,-20.41041039398432
1680,-21.0,-20.416306290044478
1681,-21.0,-20.422143227144034
1682,-21.0,-20.427921794872592
1683,-20.0,-20.423642576923864
1684,-20.0,-20.419406151154625
1685,-21.0,-20.42521208964308
1686,-20.0,-20.420959968746647
1687,-21.0,-20.42675036905918
1688,-20.0,-20.42248286536859
1689,-20.0,-20.418258036714903
1690,-21.0,-20.424075456347754
1691,-20.0,-20.419834701784275
1692,-20.0,-20.41563635476643
1693,-20.0,-20.411479991218766
1694,-20.0,-20.407365191306578
1695,-21.0,-20.413291539393512
1696,-20.0,-20.409158623999577
1697,-21.0,-20.41506703775958
1698,-21.0,-20.420916367381984
1699,-20.0,-20.416707203708164
1700,-21.0,-20.422540131671084
