Episode Number,Reward Sum,Running Reward
6072,-21,-20.03306543
6073,-21,-20.04273478
6074,-20,-20.04230743
6075,-20,-20.04188436
6076,-20,-20.04146551
6077,-21,-20.05105086
6078,-19,-20.04054035
6079,-20,-20.04013495
6080,-19,-20.0297336
6081,-20,-20.02943626
6082,-20,-20.0291419
6083,-21,-20.03885048
6084,-20,-20.03846197
6085,-21,-20.04807735
6086,-20,-20.04759658
6087,-20,-20.04712062
6088,-20,-20.04664941
6089,-19,-20.03618292
6090,-20,-20.03582109
6091,-21,-20.04546288
6092,-20,-20.04500825
6093,-19,-20.03455816
6094,-21,-20.04421258
6095,-19,-20.03377046
6096,-21,-20.04343275
6097,-21,-20.05299842
6098,-19,-20.04246844
6099,-20,-20.04204376
6100,-18,-20.02162332
6101,-20,-20.02140708
6102,-21,-20.03119301
6103,-21,-20.04088108
6104,-20,-20.04047227
6105,-19,-20.03006755
6106,-20,-20.02976687
6107,-21,-20.03946921
6108,-20,-20.03907451
6109,-21,-20.04868377
6110,-21,-20.05819693
6111,-21,-20.06761496
6112,-21,-20.07693881
6113,-21,-20.08616942
6114,-21,-20.09530773
6115,-19,-20.08435465
6116,-20,-20.08351111
6117,-20,-20.082676
6118,-21,-20.09184924
6119,-20,-20.09093074
6120,-21,-20.10002144
6121,-17,-20.06902122
6122,-20,-20.06833101
6123,-19,-20.0576477
6124,-21,-20.06707122
6125,-19,-20.05640051
6126,-20,-20.0558365
6127,-20,-20.05527814
6128,-20,-20.05472536
6129,-19,-20.0441781
6130,-21,-20.05373632
6131,-21,-20.06319896
6132,-21,-20.07256697
6133,-20,-20.0718413
6134,-19,-20.06112289
6135,-21,-20.07051166
6136,-20,-20.06980654
6137,-21,-20.07910848
6138,-20,-20.07831739
6139,-20,-20.07753422
6140,-20,-20.07675888
6141,-20,-20.07599129
6142,-21,-20.08523137
6143,-19,-20.07437906
6144,-21,-20.08363527
6145,-20,-20.08279892
6146,-21,-20.09197093
6147,-20,-20.09105122
6148,-21,-20.10014071
6149,-19,-20.0891393
6150,-21,-20.09824791
6151,-18,-20.07726543
6152,-20,-20.07649277
6153,-21,-20.08572785
6154,-21,-20.09487057
6155,-19,-20.08392186
6156,-20,-20.08308264
6157,-19,-20.07225182
6158,-21,-20.0815293
6159,-18,-20.06071401
6160,-20,-20.06010687
6161,-21,-20.0695058
6162,-21,-20.07881074
6163,-20,-20.07802263
6164,-19,-20.0672424
6165,-18,-20.04656998
6166,-20,-20.04610428
6167,-18,-20.02564324
6168,-17,-19.99538681
6169,-21,-20.00543294
6170,-20,-20.00537861
6171,-21,-20.01532482
6172,-20,-20.01517157
6173,-20,-20.01501986
6174,-21,-20.02486966
6175,-18,-20.00462096
6176,-21,-20.01457475
6177,-20,-20.01442901
6178,-21,-20.02428472
6179,-21,-20.03404187
6180,-21,-20.04370145
6181,-20,-20.04326444
6182,-19,-20.03283179
6183,-21,-20.04250347
6184,-20,-20.04207844
6185,-17,-20.01165765
6186,-20,-20.01154108
6187,-20,-20.01142567
6188,-20,-20.01131141
6189,-20,-20.0111983
6190,-21,-20.02108631
6191,-19,-20.01087545
6192,-20,-20.0107667
6193,-20,-20.01065903
6194,-21,-20.02055244
6195,-18,-20.00034691
6196,-21,-20.01034344
6197,-20,-20.01024001
6198,-20,-20.01013761
6199,-21,-20.02003623
6200,-21,-20.02983587
6201,-21,-20.03953751
6202,-19,-20.02914214
6203,-21,-20.03885072
6204,-21,-20.04846221
6205,-19,-20.03797759
6206,-20,-20.03759781
6207,-21,-20.04722183
6208,-21,-20.05674961
6209,-20,-20.05618212
6210,-21,-20.0656203
6211,-21,-20.07496409
6212,-19,-20.06421445
6213,-21,-20.07357231
6214,-21,-20.08283659
6215,-21,-20.09200822
6216,-20,-20.09108814
6217,-20,-20.09017726
6218,-18,-20.06927548
6219,-21,-20.07858273
6220,-19,-20.0677969
6221,-20,-20.06711893
6222,-21,-20.07644774
6223,-20,-20.07568327
6224,-20,-20.07492643
6225,-21,-20.08417717
6226,-21,-20.0933354
6227,-19,-20.08240204
6228,-20,-20.08157802
6229,-16,-20.04076224
6230,-21,-20.05035462
6231,-20,-20.04985107
6232,-21,-20.05935256
6233,-21,-20.06875904
6234,-20,-20.06807145
6235,-19,-20.05739073
6236,-18,-20.03681683
6237,-20,-20.03644866
6238,-21,-20.04608417
6239,-20,-20.04562333
6240,-19,-20.0351671
6241,-20,-20.03481542
6242,-21,-20.04446727
6243,-17,-20.0140226
6244,-21,-20.02388237
6245,-20,-20.02364355
6246,-20,-20.02340711
6247,-21,-20.03317304
6248,-17,-20.00284131
6249,-20,-20.0028129
6250,-21,-20.01278477
6251,-21,-20.02265692
6252,-19,-20.01243035
6253,-19,-20.00230605
6254,-21,-20.01228299
6255,-21,-20.02216016
6256,-21,-20.03193856
6257,-19,-20.02161917
6258,-19,-20.01140298
6259,-19,-20.00128895
6260,-21,-20.01127606
6261,-18,-19.9911633
6262,-21,-20.00125167
6263,-21,-20.01123915
6264,-20,-20.01112676
6265,-21,-20.02101549
6266,-20,-20.02080534
6267,-20,-20.02059728
6268,-21,-20.03039131
6269,-19,-20.0200874
6270,-18,-19.99988652
6271,-17,-19.96988766
6272,-20,-19.97018878
6273,-20,-19.97048689
6274,-20,-19.97078202
6275,-21,-19.9810742
6276,-21,-19.99126346
6277,-19,-19.98135083
6278,-20,-19.98153732
6279,-20,-19.98172195
6280,-20,-19.98190473
6281,-20,-19.98208568
6282,-20,-19.98226482
6283,-21,-19.99244217
6284,-21,-20.00251775
6285,-21,-20.01249257
6286,-20,-20.01236765
6287,-21,-20.02224397
6288,-20,-20.02202153
6289,-19,-20.01180132
6290,-21,-20.0216833
6291,-21,-20.03146647
6292,-21,-20.04115181
6293,-18,-20.02074029
6294,-20,-20.02053289
6295,-20,-20.02032756
6296,-19,-20.01012428
6297,-19,-20.00002304
6298,-18,-19.98002281
6299,-21,-19.99022258
6300,-17,-19.96032035
6301,-19,-19.95071715
6302,-21,-19.96120998
6303,-17,-19.93159788
6304,-20,-19.9322819
6305,-21,-19.94295908
6306,-21,-19.95352949
6307,-19,-19.9439942
6308,-18,-19.92455425
6309,-20,-19.92530871
6310,-19,-19.91605562
6311,-21,-19.92689507
6312,-19,-19.91762612
6313,-21,-19.92844986
6314,-19,-19.91916536
6315,-21,-19.9299737
6316,-21,-19.94067397
6317,-19,-19.93126723
6318,-19,-19.92195455
6319,-21,-19.93273501
6320,-21,-19.94340766
6321,-21,-19.95397358
6322,-20,-19.95443385
6323,-19,-19.94488951
6324,-21,-19.95544061
6325,-20,-19.95588621
6326,-20,-19.95632735
6327,-19,-19.94676407
6328,-16,-19.90729643
6329,-21,-19.91822347
6330,-21,-19.92904123
6331,-21,-19.93975082
6332,-21,-19.95035331
6333,-21,-19.96084978
6334,-20,-19.96124128
6335,-21,-19.97162887
6336,-20,-19.97191258
6337,-20,-19.97219345
6338,-19,-19.96247152
6339,-21,-19.9728468
6340,-21,-19.98311834
6341,-20,-19.98328715
6342,-20,-19.98345428
6343,-20,-19.98361974
6344,-19,-19.97378354
6345,-20,-19.97404571
6346,-21,-19.98430525
6347,-19,-19.9744622
6348,-18,-19.95471757
6349,-20,-19.9551704
6350,-19,-19.94561869
6351,-21,-19.95616251
6352,-21,-19.96660088
6353,-18,-19.94693487
6354,-19,-19.93746552
6355,-21,-19.94809087
6356,-19,-19.93860996
6357,-21,-19.94922386
6358,-21,-19.95973162
6359,-21,-19.97013431
6360,-20,-19.97043296
6361,-18,-19.95072863
6362,-21,-19.96122135
6363,-21,-19.97160913
6364,-21,-19.98189304
6365,-19,-19.97207411
6366,-21,-19.98235337
6367,-20,-19.98252984
6368,-20,-19.98270454
6369,-20,-19.98287749
6370,-20,-19.98304872
6371,-20,-19.98321823
6372,-20,-19.98338605
6373,-19,-19.97355219
6374,-19,-19.96381667
6375,-21,-19.9741785
6376,-18,-19.95443671
6377,-18,-19.93489235
6378,-21,-19.94554342
6379,-20,-19.94608799
6380,-20,-19.94662711
6381,-21,-19.95716084
6382,-21,-19.96758923
6383,-19,-19.95791334
6384,-19,-19.9483342
6385,-20,-19.94885086
6386,-20,-19.94936235
6387,-21,-19.95986873
6388,-21,-19.97027004
6389,-21,-19.98056734
6390,-21,-19.99076167
6391,-20,-19.99085405
6392,-19,-19.98094551
6393,-20,-19.98113606
6394,-20,-19.9813247
6395,-21,-19.99151145
6396,-20,-19.99159633
6397,-20,-19.99168037
6398,-19,-19.98176357
6399,-20,-19.98194593
6400,-21,-19.99212647
6401,-18,-19.97220521
6402,-21,-19.98248316
6403,-21,-19.99265832
6404,-19,-19.98273174
6405,-21,-19.99290442
6406,-20,-19.99297538
6407,-20,-19.99304563
6408,-20,-19.99311517
6409,-21,-20.00318402
6410,-21,-20.01315218
6411,-21,-20.02302066
6412,-21,-20.03279045
6413,-17,-20.00246254
6414,-21,-20.01243792
6415,-21,-20.02231354
6416,-21,-20.0320904
6417,-21,-20.0417695
6418,-21,-20.05135181
6419,-21,-20.06083829
6420,-21,-20.0702299
6421,-21,-20.07952761
6422,-19,-20.06873233
6423,-20,-20.06804501
6424,-20,-20.06736456
6425,-20,-20.06669091
6426,-20,-20.066024
6427,-21,-20.07536376
6428,-21,-20.08461012
6429,-20,-20.08376402
6430,-19,-20.07292638
6431,-21,-20.08219712
6432,-20,-20.08137515
6433,-21,-20.0905614
6434,-21,-20.09965578
6435,-18,-20.07865922
6436,-15,-20.02787263
6437,-21,-20.03759391
6438,-20,-20.03721797
6439,-18,-20.01684579
6440,-21,-20.02667733
6441,-21,-20.03641056
6442,-20,-20.03604645
6443,-21,-20.04568599
6444,-19,-20.03522913
6445,-20,-20.03487683
6446,-21,-20.04452807
6447,-21,-20.05408279
6448,-19,-20.04354196
6449,-20,-20.04310654
6450,-21,-20.05267547
6451,-20,-20.05214872
6452,-21,-20.06162723
6453,-21,-20.07101096
6454,-20,-20.07030085
6455,-18,-20.04959784
6456,-21,-20.05910186
6457,-20,-20.05851084
6458,-20,-20.05792574
6459,-20,-20.05734648
6460,-21,-20.06677301
6461,-21,-20.07610528
6462,-19,-20.06534423
6463,-20,-20.06469079
6464,-20,-20.06404388
6465,-19,-20.05340344
6466,-21,-20.06286941
6467,-21,-20.07224071
6468,-21,-20.08151831
6469,-18,-20.06070312
6470,-20,-20.06009609
6471,-21,-20.06949513
6472,-18,-20.04880018
6473,-21,-20.05831218
6474,-19,-20.04772906
6475,-21,-20.05725176
6476,-21,-20.06667925
6477,-21,-20.07601245
6478,-20,-20.07525233
6479,-20,-20.07449981
6480,-20,-20.07375481
6481,-21,-20.08301726
6482,-20,-20.08218709
6483,-17,-20.05136522
6484,-20,-20.05085157
6485,-20,-20.05034305
6486,-21,-20.05983962
6487,-21,-20.06924122
6488,-21,-20.07854881
6489,-19,-20.06776332
6490,-19,-20.05708569
6491,-19,-20.04651483
6492,-20,-20.04604968
6493,-20,-20.04558919
6494,-20,-20.0451333
6495,-20,-20.04468196
6496,-19,-20.03423514
6497,-21,-20.04389279
6498,-20,-20.04345386
6499,-19,-20.03301932
6500,-20,-20.03268913
6501,-19,-20.02236224
6502,-21,-20.03213862
6503,-21,-20.04181723
6504,-20,-20.04139906
6505,-21,-20.05098507
6506,-21,-20.06047522
6507,-20,-20.05987047
6508,-20,-20.05927176
6509,-18,-20.03867904
6510,-21,-20.04829225
6511,-20,-20.04780933
6512,-21,-20.05733124
6513,-20,-20.05675792
6514,-21,-20.06619035
6515,-21,-20.07552844
6516,-21,-20.08477316
6517,-21,-20.09392543
6518,-21,-20.10298617
6519,-21,-20.11195631
6520,-18,-20.09083675
6521,-21,-20.09992838
6522,-19,-20.0889291
6523,-21,-20.0980398
6524,-20,-20.09705941
6525,-19,-20.08608881
6526,-20,-20.08522792
6527,-21,-20.09437565
6528,-21,-20.10343189
6529,-18,-20.08239757
6530,-21,-20.09157359
6531,-21,-20.10065786
6532,-17,-20.06965128
6533,-21,-20.07895477
6534,-21,-20.08816522
6535,-21,-20.09728357
6536,-20,-20.09631073
6537,-20,-20.09534762
6538,-21,-20.10439415
6539,-19,-20.09335021
6540,-20,-20.0924167
6541,-21,-20.10149254
6542,-20,-20.10047761
6543,-18,-20.07947284
6544,-21,-20.08867811
6545,-21,-20.09779133
6546,-20,-20.09681341
6547,-20,-20.09584528
6548,-19,-20.08488683
6549,-18,-20.06403796
6550,-20,-20.06339758
6551,-19,-20.0527636
6552,-20,-20.05223597
6553,-21,-20.06171361
6554,-18,-20.04109647
6555,-18,-20.02068551
6556,-18,-20.00047865
6557,-18,-19.98047386
6558,-21,-19.99066913
6559,-19,-19.98076243
6560,-19,-19.97095481
6561,-21,-19.98124526
6562,-20,-19.98143281
6563,-20,-19.98161848
6564,-21,-19.9918023
6565,-19,-19.98188427
6566,-20,-19.98206543
6567,-21,-19.99224478
6568,-21,-20.00232233
6569,-19,-19.99229911
6570,-21,-20.00237611
6571,-18,-19.98235235
6572,-21,-19.99252883
6573,-21,-20.00260354
6574,-19,-19.99257751
6575,-20,-19.99265173
6576,-21,-20.00272521
6577,-20,-20.00269796
6578,-21,-20.01267098
6579,-21,-20.02254427
6580,-20,-20.02231883
6581,-20,-20.02209564
6582,-21,-20.03187468
6583,-20,-20.03155594
6584,-19,-20.02124038
6585,-17,-19.99102797
6586,-21,-20.0011177
6587,-20,-20.00110652
6588,-18,-19.98109545
6589,-21,-19.9912845
6590,-21,-20.00137165
6591,-21,-20.01135794
6592,-21,-20.02124436
6593,-21,-20.03103191
6594,-19,-20.02072159
6595,-16,-19.98051438
6596,-18,-19.96070924
6597,-20,-19.96110214
6598,-20,-19.96149112
6599,-17,-19.93187621
6600,-20,-19.93255745
6601,-21,-19.94323187
6602,-21,-19.95379955
6603,-19,-19.94426156
6604,-20,-19.94481894
6605,-21,-19.95537075
6606,-20,-19.95581705
6607,-21,-19.96625888
6608,-21,-19.97659629
6609,-21,-19.98683032
6610,-19,-19.97696202
6611,-20,-19.9771924
6612,-21,-19.98742048
6613,-21,-19.99754627
6614,-20,-19.99757081
6615,-19,-19.9875951
6616,-20,-19.98771915
6617,-19,-19.97784196
6618,-18,-19.95806354
6619,-20,-19.9584829
6620,-20,-19.95889807
6621,-19,-19.94930909
6622,-20,-19.949816
6623,-19,-19.94031784
6624,-21,-19.95091466
6625,-21,-19.96140552
6626,-20,-19.96179146
6627,-17,-19.93217355
6628,-19,-19.92285181
6629,-17,-19.89362329
6630,-20,-19.89468706
6631,-19,-19.88574019
6632,-19,-19.87688279
6633,-19,-19.86811396
6634,-20,-19.86943282
6635,-20,-19.87073849
6636,-19,-19.86203111
6637,-20,-19.8634108
6638,-21,-19.87477669
6639,-15,-19.82602892
6640,-19,-19.81776863
6641,-17,-19.78959095
6642,-21,-19.80169504
6643,-14,-19.74367809
6644,-21,-19.75624131
6645,-21,-19.76867889
6646,-21,-19.7809921
6647,-20,-19.78318218
6648,-18,-19.76535036
6649,-20,-19.76769686
6650,-21,-19.78001989
6651,-19,-19.77221969
6652,-21,-19.78449749
6653,-21,-19.79665252
6654,-20,-19.79868599
6655,-20,-19.80069913
6656,-20,-19.80269214
6657,-21,-19.81466522
6658,-21,-19.82651857
6659,-20,-19.82825338
6660,-21,-19.83997085
6661,-20,-19.84157114
6662,-21,-19.85315543
6663,-21,-19.86462387
6664,-21,-19.87597764
6665,-21,-19.88721786
6666,-21,-19.89834568
6667,-21,-19.90936222
6668,-21,-19.9202686
6669,-20,-19.92106592
6670,-20,-19.92185526
6671,-21,-19.9326367
6672,-20,-19.93331034
6673,-15,-19.88397723
6674,-18,-19.86513746
6675,-20,-19.86648609
6676,-20,-19.86782123
6677,-20,-19.86914301
6678,-20,-19.87045158
6679,-19,-19.86174707
6680,-20,-19.8631296
6681,-20,-19.8644983
6682,-17,-19.83585332
6683,-20,-19.83749478
6684,-21,-19.84911984
6685,-21,-19.86062864
6686,-20,-19.86202235
6687,-20,-19.86340213
6688,-19,-19.85476811
6689,-21,-19.86622043
6690,-21,-19.87755822
6691,-18,-19.85878264
6692,-20,-19.86019481
6693,-20,-19.86159287
6694,-21,-19.87297694
6695,-21,-19.88424717
6696,-21,-19.8954047
6697,-20,-19.89645065
6698,-21,-19.90748614
6699,-20,-19.90841128
6700,-19,-19.89932717
6701,-21,-19.9103339
6702,-20,-19.91123056
6703,-20,-19.91211825
6704,-21,-19.92299707
6705,-20,-19.9237671
6706,-20,-19.92452943
6707,-19,-19.91528413
6708,-21,-19.92613129
6709,-20,-19.92686998
6710,-19,-19.91760128
6711,-19,-19.90842527
6712,-20,-19.90934101
6713,-20,-19.9102476
6714,-19,-19.90114513
6715,-21,-19.91213368
6716,-21,-19.92301234
6717,-21,-19.93378222
6718,-20,-19.93444439
6719,-21,-19.94509995
6720,-18,-19.92564895
6721,-19,-19.91639246
6722,-20,-19.91722854
6723,-20,-19.91805625
6724,-21,-19.92887569
6725,-21,-19.93958693
6726,-21,-19.95019106
6727,-21,-19.96068915
6728,-21,-19.97108226
6729,-21,-19.98137144
6730,-20,-19.98155772
6731,-21,-19.99174215
6732,-20,-19.99182472
6733,-21,-20.00190648
6734,-19,-19.99188741
6735,-19,-19.98196854
6736,-19,-19.97214885
6737,-19,-19.96242736
6738,-20,-19.96280309
6739,-19,-19.95317506
6740,-21,-19.96364331
6741,-21,-19.97400688
6742,-21,-19.98426681
6743,-21,-19.99442414
6744,-21,-20.0044799
6745,-21,-20.0144351
6746,-20,-20.01429075
6747,-20,-20.01414784
6748,-20,-20.01400636
6749,-19,-20.0038663
6750,-21,-20.01382764
6751,-21,-20.02368936
6752,-19,-20.01345247
6753,-20,-20.01331794
6754,-21,-20.02318476
6755,-20,-20.02295291
6756,-20,-20.02272338
6757,-21,-20.03249615
6758,-20,-20.03217119
6759,-19,-20.02184948
6760,-19,-20.01163098
6761,-19,-20.00151467
6762,-20,-20.00149953
6763,-19,-19.99148453
6764,-21,-20.00156969
6765,-20,-20.00155399
6766,-21,-20.01153845
6767,-20,-20.01142306
6768,-18,-19.99130883
6769,-21,-20.00139575
6770,-20,-20.00138179
6771,-20,-20.00136797
6772,-21,-20.01135429
6773,-18,-19.99124075
6774,-21,-20.00132834
6775,-20,-20.00131506
6776,-21,-20.01130191
6777,-20,-20.01118889
6778,-20,-20.011077
6779,-21,-20.02096623
6780,-19,-20.01075657
6781,-21,-20.020649
6782,-21,-20.03044251
6783,-20,-20.03013809
6784,-19,-20.0198367
6785,-21,-20.02963834
6786,-21,-20.03934195
6787,-21,-20.04894853
6788,-20,-20.04845905
6789,-21,-20.05797446
6790,-21,-20.06739471
6791,-18,-20.04672077
6792,-21,-20.05625356
6793,-21,-20.06569102
6794,-18,-20.04503411
6795,-21,-20.05458377
6796,-21,-20.06403793
6797,-19,-20.05339756
6798,-20,-20.05286358
6799,-20,-20.05233494
6800,-21,-20.06181159
6801,-21,-20.07119348
6802,-20,-20.07048154
6803,-20,-20.06977673
6804,-17,-20.03907896
6805,-17,-20.00868817
6806,-21,-20.01860129
6807,-21,-20.02841528
6808,-20,-20.02813112
6809,-21,-20.03784981
6810,-21,-20.04747131
6811,-21,-20.0569966
6812,-19,-20.04642664
6813,-21,-20.05596237
6814,-21,-20.06540275
6815,-21,-20.07474872
6816,-19,-20.06400123
6817,-21,-20.07336122
6818,-19,-20.06262761
6819,-20,-20.06200133
6820,-21,-20.07138132
6821,-20,-20.0706675
6822,-20,-20.06996083
6823,-20,-20.06926122
6824,-21,-20.07856861
6825,-21,-20.08778292
6826,-21,-20.09690509
6827,-21,-20.10593604
6828,-20,-20.10487668
6829,-21,-20.11382791
6830,-21,-20.12268964
6831,-16,-20.08146274
6832,-21,-20.09064811
6833,-20,-20.08974163
6834,-18,-20.06884421
6835,-21,-20.07815577
6836,-21,-20.08737421
6837,-20,-20.08650047
6838,-20,-20.08563547
6839,-21,-20.09477911
6840,-20,-20.09383132
6841,-20,-20.09289301
6842,-19,-20.08196408
6843,-20,-20.08114444
6844,-20,-20.08033299
6845,-19,-20.06952966
6846,-20,-20.06883437
6847,-15,-20.01814602
6848,-19,-20.00796456
6849,-21,-20.01788492
6850,-21,-20.02770607
6851,-21,-20.03742901
6852,-21,-20.04705472
6853,-20,-20.04658417
6854,-19,-20.03611833
6855,-20,-20.03575715
6856,-21,-20.04539957
6857,-21,-20.05494558
6858,-21,-20.06439612
6859,-21,-20.07375216
6860,-20,-20.07301464
6861,-21,-20.08228449
6862,-20,-20.08146165
6863,-20,-20.08064703
6864,-19,-20.06984056
6865,-21,-20.07914216
6866,-21,-20.08835073
6867,-20,-20.08746723
6868,-20,-20.08659255
6869,-17,-20.05572663
6870,-21,-20.06516936
6871,-20,-20.06451767
6872,-21,-20.07387249
6873,-21,-20.08313377
6874,-21,-20.09230243
6875,-19,-20.08137941
6876,-21,-20.09056561
6877,-21,-20.09965996
6878,-21,-20.10866336
6879,-19,-20.09757672
6880,-19,-20.08660095
6881,-21,-20.09573495
6882,-21,-20.1047776
6883,-20,-20.10372982
6884,-19,-20.09269252
6885,-20,-20.0917656
6886,-18,-20.07084794
6887,-19,-20.06013946
6888,-20,-20.05953807
6889,-21,-20.06894269
6890,-21,-20.07825326
6891,-21,-20.08747073
6892,-21,-20.09659602
6893,-21,-20.10563006
6894,-19,-20.09457376
6895,-20,-20.09362802
6896,-20,-20.09269174
6897,-19,-20.08176482
6898,-19,-20.07094717
6899,-19,-20.0602377
6900,-19,-20.04963533
6901,-21,-20.05913897
6902,-20,-20.05854758
6903,-17,-20.02796211
6904,-21,-20.03768249
6905,-21,-20.04730566
6906,-18,-20.0268326
6907,-20,-20.02656428
6908,-19,-20.01629864
6909,-20,-20.01613565
6910,-18,-19.99597429
6911,-19,-19.98601455
6912,-20,-19.9861544
6913,-21,-19.99629286
6914,-21,-20.00632993
6915,-19,-19.99626663
6916,-19,-19.98630397
6917,-19,-19.97644093
6918,-20,-19.97667652
6919,-18,-19.95690975
6920,-16,-19.91734065
6921,-20,-19.91816725
6922,-17,-19.88898558
6923,-20,-19.89009572
6924,-20,-19.89119476
6925,-21,-19.90228282
6926,-20,-19.90325999
6927,-20,-19.90422739
6928,-19,-19.89518511
6929,-21,-19.90623326
6930,-20,-19.90717093
6931,-19,-19.89809922
6932,-20,-19.89911823
6933,-20,-19.90012705
6934,-20,-19.90112578
6935,-20,-19.90211452
6936,-20,-19.90309337
6937,-20,-19.90406244
6938,-20,-19.90502181
6939,-21,-19.9159716
6940,-19,-19.90681188
6941,-20,-19.90774376
6942,-20,-19.90866632
6943,-21,-19.91957966
6944,-21,-19.93038386
6945,-20,-19.93108003
6946,-20,-19.93176922
6947,-20,-19.93245153
6948,-21,-19.94312702
6949,-21,-19.95369575
6950,-20,-19.95415879
6951,-19,-19.9446172
6952,-20,-19.94517103
6953,-21,-19.95571932
6954,-21,-19.96616213
6955,-21,-19.97650051
6956,-21,-19.9867355
6957,-20,-19.98686815
6958,-20,-19.98699946
6959,-20,-19.98712947
6960,-19,-19.97725817
6961,-21,-19.98748559
6962,-20,-19.98761074
6963,-21,-19.99773463
6964,-19,-19.98775728
6965,-18,-19.96787971
6966,-18,-19.94820091
6967,-21,-19.9587189
6968,-19,-19.94913171
6969,-21,-19.9596404
6970,-20,-19.96004399
6971,-21,-19.97044355
6972,-19,-19.96073912
6973,-21,-19.97113173
6974,-19,-19.96142041
6975,-19,-19.95180621
6976,-19,-19.94228814
6977,-19,-19.93286526
6978,-20,-19.93353661
6979,-21,-19.94420124
6980,-20,-19.94475923
6981,-19,-19.93531164
6982,-21,-19.94595852
6983,-16,-19.90649894
6984,-21,-19.91743395
6985,-20,-19.91825961
6986,-21,-19.92907701
6987,-19,-19.91978624
6988,-19,-19.91058838
6989,-21,-19.9214825
6990,-20,-19.92226767
6991,-20,-19.92304499
6992,-20,-19.92381454
6993,-19,-19.9145764
6994,-21,-19.92543063
6995,-21,-19.93617633
6996,-19,-19.92681457
6997,-21,-19.93754642
6998,-20,-19.93817096
6999,-17,-19.90878925
7000,-21,-19.91970135
7001,-21,-19.93050434
7002,-19,-19.9211993
7003,-20,-19.9219873
7004,-19,-19.91276743
7005,-21,-19.92363976
7006,-19,-19.91440336
7007,-21,-19.92525932
7008,-16,-19.88600673
7009,-18,-19.86714666
7010,-20,-19.8684752
7011,-21,-19.87979045
7012,-20,-19.88099254
7013,-18,-19.86218262
7014,-21,-19.87356079
7015,-19,-19.86482518
7016,-20,-19.86617693
7017,-20,-19.86751516
7018,-21,-19.87884001
7019,-19,-19.87005161
7020,-19,-19.86135109
7021,-21,-19.87273758
7022,-19,-19.86401021
7023,-21,-19.8753701
7024,-21,-19.8866164
7025,-19,-19.87775024
7026,-19,-19.86897274
7027,-19,-19.86028301
7028,-19,-19.85168018
7029,-18,-19.83316338
7030,-20,-19.83483174
7031,-19,-19.82648343
7032,-20,-19.82821859
7033,-19,-19.81993641
7034,-20,-19.82173704
7035,-21,-19.83351967
7036,-21,-19.84518447
7037,-21,-19.85673263
7038,-21,-19.8681653
7039,-20,-19.86948365
7040,-20,-19.87078881
7041,-21,-19.88208093
7042,-21,-19.89326012
7043,-20,-19.89432752
7044,-19,-19.88538424
7045,-21,-19.8965304
7046,-21,-19.90756509
7047,-20,-19.90848944
7048,-21,-19.91940455
7049,-20,-19.9202105
7050,-18,-19.9010084
7051,-20,-19.90199831
7052,-21,-19.91297833
7053,-17,-19.88384855
7054,-21,-19.89501006
7055,-21,-19.90605996
7056,-21,-19.91699936
7057,-19,-19.90782937
7058,-21,-19.91875107
7059,-17,-19.88956356
7060,-20,-19.89066793
7061,-21,-19.90176125
7062,-19,-19.89274364
7063,-20,-19.8938162
7064,-19,-19.88487804
7065,-21,-19.89602926
7066,-21,-19.90706897
7067,-19,-19.89799828
7068,-20,-19.89901829
7069,-21,-19.91002811
7070,-21,-19.92092783
7071,-21,-19.93171855
7072,-17,-19.90240137
7073,-20,-19.90337735
7074,-20,-19.90434358
7075,-19,-19.89530014
7076,-18,-19.87634714
7077,-19,-19.86758367
7078,-19,-19.85890783
7079,-18,-19.84031875
7080,-19,-19.83191557
7081,-19,-19.82359641
7082,-21,-19.83536045
7083,-21,-19.84700684
7084,-19,-19.83853677
7085,-18,-19.82015141
7086,-20,-19.82194989
7087,-19,-19.81373039
7088,-20,-19.81559309
7089,-20,-19.81743716
7090,-21,-19.82926279
7091,-18,-19.81097016
7092,-19,-19.80286046
7093,-19,-19.79483185
7094,-20,-19.79688353
7095,-21,-19.8089147
7096,-21,-19.82082555
7097,-21,-19.8326173
7098,-18,-19.81429112
7099,-20,-19.81614821
7100,-20,-19.81798673
7101,-21,-19.82980686
7102,-21,-19.84150879
7103,-20,-19.84309371
7104,-20,-19.84466277
7105,-21,-19.85621614
7106,-19,-19.84765398
7107,-20,-19.84917744
7108,-20,-19.85068567
7109,-20,-19.85217881
7110,-21,-19.86365702
7111,-21,-19.87502045
7112,-19,-19.86627025
7113,-20,-19.86760754
7114,-21,-19.87893147
7115,-21,-19.89014215
7116,-20,-19.89124073
7117,-20,-19.89232832
7118,-17,-19.86340504
7119,-19,-19.85477099
7120,-21,-19.86622328
7121,-17,-19.83756105
7122,-18,-19.81918544
7123,-17,-19.79099358
7124,-18,-19.77308365
7125,-20,-19.77535281
7126,-21,-19.78759928
7127,-18,-19.76972329
7128,-21,-19.78202606
7129,-20,-19.7842058
7130,-19,-19.77636374
7131,-21,-19.7886001
7132,-21,-19.8007141
7133,-19,-19.79270696
7134,-21,-19.80477989
7135,-21,-19.81673209
7136,-20,-19.81856477
7137,-21,-19.83037912
7138,-21,-19.84207533
7139,-21,-19.85365458
7140,-20,-19.85511803
7141,-19,-19.84656685
7142,-20,-19.84810118
7143,-20,-19.84962017
7144,-21,-19.86112397
7145,-20,-19.86251273
7146,-20,-19.8638876
